minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,distance_to_centre,type_secondary,price
17.0,0.0,87.0,83.0,5.0,6.0,7,6.18,1,24116400.0
7.0,0.0,12.0,8.2,7.6,1.0,9,16.11,1,3950000.0
3.0,0.0,15.1,9.0,4.0,3.0,3,4.13,1,7000000.0
12.0,0.0,18.3,11.4,8.2,4.0,4,13.99,1,6250000.0
13.0,0.0,18.9,11.7,8.2,4.0,5,10.18,1,4914000.0
13.0,0.0,19.1,11.8,8.2,3.0,5,10.18,1,4966000.0
13.0,0.0,20.1,12.3,8.3,3.0,5,10.18,1,5226000.0
13.0,0.0,18.8,11.6,8.2,2.0,5,10.18,1,4888000.0
9.0,0.0,71.7,46.0,10.0,30.0,30,17.63,1,34000000.0
8.0,0.0,18.5,11.5,8.2,1.0,9,12.83,1,5200000.0
17.0,0.0,70.6,65.0,5.0,6.0,7,6.18,1,22592000.0
13.0,0.0,18.7,11.6,8.2,5.0,5,10.18,1,4862000.0
13.0,0.0,18.5,11.5,8.2,3.0,5,10.18,1,4810000.0
17.0,0.0,55.0,50.0,5.0,6.0,7,6.18,1,20350000.0
7.0,0.0,20.6,12.5,8.3,2.0,2,13.73,1,5500000.0
12.0,0.0,11.6,8.0,7.6,1.0,9,14.73,1,3900000.0
8.0,0.0,16.7,10.0,2.0,3.0,3,6.18,1,4843000.0
3.0,0.0,19.9,14.0,5.0,3.0,4,7.14,1,8900000.0
15.0,0.0,12.0,8.2,7.6,1.0,9,16.11,1,3800000.0
14.0,0.0,17.3,14.1,8.1,1.0,4,4.25,1,6940000.0
10.0,0.0,20.9,14.0,6.0,8.0,16,4.15,1,8000000.0
3.0,0.0,24.1,19.1,5.0,2.0,4,7.14,1,9500000.0
27.0,0.0,20.0,8.7,5.0,13.0,33,14.73,1,7500000.0
18.0,0.0,15.2,11.0,7.9,1.0,5,10.97,1,1420000.0
18.0,0.0,11.0,8.0,2.0,1.0,9,17.51,1,3800000.0
3.0,0.0,27.1,22.1,5.0,4.0,4,7.14,1,12200000.0
3.0,0.0,25.8,20.8,5.0,3.0,4,7.14,1,11400000.0
3.0,0.0,18.4,13.4,5.0,3.0,4,7.14,1,8520000.0
21.0,0.0,10.5,7.0,2.0,1.0,9,12.83,1,2799000.0
15.0,0.0,12.0,8.2,7.6,1.0,9,16.11,1,3800000.0
16.0,0.0,10.9,7.0,2.0,2.0,7,7.65,1,3600000.0
12.0,0.0,16.7,10.6,2.0,4.0,4,13.99,1,6050000.0
12.0,0.0,21.9,13.2,8.5,2.0,4,13.99,1,6839000.0
13.0,0.0,18.5,11.5,8.2,2.0,5,10.18,1,4810000.0
15.0,0.0,11.7,8.0,7.6,1.0,9,16.11,1,3800000.0
12.0,0.0,11.8,8.1,7.6,4.0,4,13.99,1,4652000.0
3.0,0.0,29.6,24.6,5.0,2.0,4,7.14,1,12500000.0
10.0,0.0,18.7,11.6,8.2,2.0,5,10.18,1,4675000.0
6.0,0.0,12.4,10.0,7.7,1.0,7,7.04,1,3348000.0
10.0,0.0,17.1,10.8,8.1,2.0,5,10.18,1,4275000.0
6.0,0.0,25.0,14.8,8.7,8.0,12,5.88,1,11700000.0
25.0,0.0,17.0,10.7,8.0,1.0,9,12.42,1,3950000.0
17.0,0.0,21.1,18.7,8.4,1.0,5,4.25,1,5800000.0
21.0,0.0,33.8,20.0,5.0,2.0,3,4.13,1,10900000.0
13.0,0.0,24.0,20.0,8.6,3.0,5,10.18,1,7900000.0
16.0,0.0,24.8,14.7,8.7,3.0,5,10.73,1,7400000.0
15.0,0.0,35.6,31.6,4.0,3.0,15,12.27,1,10800000.0
16.0,0.0,26.9,15.7,8.9,1.0,6,11.87,1,5050000.0
19.0,0.0,11.9,8.0,3.0,3.0,16,12.83,1,3147000.0
10.0,0.0,22.8,14.0,4.0,1.0,8,7.48,1,5390000.0
10.0,0.0,16.2,10.3,5.0,4.0,5,5.88,1,6900000.0
13.0,0.0,12.6,8.5,7.7,1.0,5,7.98,1,4150000.0
12.0,0.0,20.0,12.2,8.3,14.0,33,10.22,1,9100000.0
4.0,0.0,16.0,10.2,8.0,2.0,4,3.04,1,9850000.0
17.0,0.0,26.7,15.6,8.8,1.0,1,11.87,1,5050000.0
7.0,0.0,49.8,24.0,12.0,3.0,26,12.27,1,15500000.0
10.0,0.0,31.0,25.0,5.0,12.0,14,4.15,1,22000000.0
10.0,0.0,36.0,20.3,9.6,4.0,9,4.25,1,16807440.0
12.0,0.0,19.8,16.8,3.0,3.0,33,10.22,1,9200000.0
22.0,0.0,48.8,26.8,10.7,13.0,23,9.25,1,12490000.0
22.0,0.0,28.6,21.7,9.0,5.0,25,8.81,1,12500000.0
20.0,0.0,24.0,18.0,3.0,5.0,21,4.21,1,9900000.0
20.0,0.0,24.0,18.0,3.0,15.0,21,4.21,1,10700000.0
19.0,0.0,30.2,20.0,6.0,14.0,18,10.18,1,8500000.0
13.0,0.0,20.1,12.3,3.0,4.0,8,2.63,1,8950000.0
4.0,0.0,39.4,35.9,3.0,6.0,6,5.0,1,14550000.0
15.0,0.0,11.8,8.1,7.6,1.0,4,11.87,1,4100000.0
15.0,0.0,15.6,10.0,7.9,1.0,4,11.87,1,4700000.0
7.0,0.0,31.6,18.1,9.3,2.0,6,2.72,1,14852000.0
13.0,0.0,19.8,13.7,5.0,4.0,35,10.22,1,8350000.0
17.0,0.0,24.7,16.0,4.0,6.0,6,12.16,1,4599000.0
21.0,0.0,22.4,13.5,8.5,7.0,7,14.16,1,7990000.0
12.0,0.0,15.6,8.6,2.0,6.0,8,6.18,1,5984822.0
12.0,0.0,28.5,16.5,9.0,9.0,7,5.15,1,17899000.0
11.0,0.0,20.0,12.2,8.3,15.0,17,2.98,1,10600000.0
12.0,0.0,21.1,19.0,2.1,1.0,4,7.65,1,8950000.0
22.0,0.0,45.4,25.1,19.0,18.0,23,9.25,1,18500000.0
13.0,0.0,20.6,15.0,4.0,8.0,11,5.21,1,9800000.0
17.0,0.0,29.0,16.8,9.0,2.0,20,17.35,1,8100000.0
12.0,0.0,25.0,15.0,8.0,18.0,26,19.4,1,9700000.0
17.0,0.0,30.0,17.3,9.1,14.0,25,6.55,1,16990000.0
3.0,2.0,54.5,31.2,10.4,3.0,15,14.15,0,11400000.0
15.0,3.0,72.1,41.8,12.7,23.0,15,17.35,0,15725010.0
16.0,2.0,61.0,29.6,11.7,11.0,16,13.44,0,12500000.0
13.0,0.0,27.29,17.3,8.9,14.0,16,13.44,0,5157810.0
10.0,2.0,45.09,28.9,7.0,9.0,14,13.73,0,9764350.0
10.0,1.0,41.32,15.4,13.0,9.0,14,13.73,0,9160400.0
15.0,2.0,60.0,23.4,20.7,1.0,15,17.35,0,14322000.0
20.0,2.0,59.4,30.7,13.5,9.0,15,17.35,0,12889800.0
5.0,2.0,32.0,19.2,3.8,12.0,16,13.44,0,6864000.0
20.0,1.0,35.6,10.1,16.4,8.0,16,13.44,0,7137800.0
20.0,1.0,42.9,15.9,16.6,19.0,16,13.44,0,7837830.0
20.0,1.0,42.9,15.9,16.6,24.0,16,13.44,0,7833540.0
20.0,3.0,71.7,36.5,20.8,2.0,16,13.44,0,11185200.0
5.0,0.0,25.87,15.2,8.8,2.0,15,14.15,0,6590000.0
20.0,2.0,32.1,19.2,4.4,13.0,16,13.44,0,6785940.0
15.0,0.0,31.9,14.9,5.9,1.0,15,17.35,0,9286090.0
20.0,2.0,54.3,23.5,19.4,18.0,16,13.44,0,9252720.0
20.0,2.0,47.5,22.8,15.3,19.0,16,13.44,0,8754250.0
13.0,0.0,27.29,17.3,8.9,4.0,16,13.44,0,5048650.0
13.0,2.0,61.51,28.2,16.4,24.0,16,13.44,0,9226500.0
13.0,0.0,32.78,22.2,9.4,10.0,16,13.44,0,6064300.0
13.0,2.0,66.3,26.3,19.9,25.0,16,13.44,0,9945000.0
13.0,1.0,35.02,17.6,8.8,14.0,16,13.44,0,6303600.0
13.0,1.0,45.27,14.2,18.3,7.0,16,13.44,0,7876980.0
13.0,0.0,26.95,17.5,8.9,25.0,16,13.44,0,5201350.0
13.0,0.0,27.01,17.1,8.9,15.0,16,13.44,0,5104890.0
13.0,1.0,44.04,14.0,17.9,8.0,16,13.44,0,7662960.0
13.0,0.0,27.01,17.1,8.9,14.0,16,13.44,0,5104890.0
13.0,1.0,44.45,13.9,18.0,10.0,16,13.44,0,7734300.0
13.0,1.0,45.27,14.2,18.3,3.0,16,13.44,0,7876980.0
13.0,2.0,69.35,28.1,21.3,15.0,16,13.44,0,10194450.0
13.0,1.0,37.37,14.1,11.1,15.0,16,13.44,0,6726600.0
13.0,1.0,42.81,16.4,13.2,4.0,16,13.44,0,7448940.0
13.0,2.0,62.22,32.1,10.7,16.0,16,13.44,0,9333000.0
13.0,4.0,83.46,49.4,11.5,3.0,16,13.44,0,11434020.0
13.0,0.0,27.29,17.3,8.9,2.0,16,13.44,0,5048650.0
13.0,0.0,28.48,18.4,9.0,12.0,16,13.44,0,5382720.0
13.0,0.0,32.78,22.2,9.4,9.0,16,13.44,0,6064300.0
13.0,1.0,36.79,14.0,10.9,16.0,16,13.44,0,6769360.0
13.0,2.0,61.51,28.2,16.4,19.0,16,13.44,0,9226500.0
13.0,1.0,44.79,17.5,11.7,3.0,16,13.44,0,7793460.0
13.0,0.0,27.01,17.1,8.9,15.0,16,13.44,0,5104890.0
13.0,4.0,83.46,49.4,11.5,12.0,16,13.44,0,11517480.0
13.0,0.0,27.01,17.1,8.9,14.0,16,13.44,0,5104890.0
13.0,1.0,37.37,14.1,11.1,13.0,16,13.44,0,6726600.0
13.0,2.0,64.45,32.6,14.2,23.0,16,13.44,0,9667500.0
13.0,1.0,39.39,11.8,16.1,3.0,16,13.44,0,7011420.0
13.0,1.0,44.43,13.9,18.2,17.0,16,13.44,0,8086260.0
13.0,2.0,55.41,30.8,9.0,22.0,16,13.44,0,8643960.0
13.0,1.0,44.79,17.5,11.7,13.0,16,13.44,0,7972620.0
13.0,1.0,44.45,13.9,18.0,11.0,16,13.44,0,7912100.0
13.0,1.0,37.4,14.1,11.3,12.0,16,13.44,0,6732000.0
13.0,1.0,44.04,14.0,17.9,12.0,16,13.44,0,7839120.0
13.0,1.0,45.27,14.2,18.3,12.0,16,13.44,0,8058060.0
13.0,1.0,37.37,14.1,11.1,8.0,16,13.44,0,6651860.0
13.0,1.0,35.14,17.2,8.8,3.0,16,13.44,0,6254920.0
13.0,1.0,44.04,14.0,17.9,3.0,16,13.44,0,7662960.0
13.0,1.0,44.04,14.0,17.9,7.0,16,13.44,0,7662960.0
13.0,1.0,44.79,17.5,11.7,7.0,16,13.44,0,7793460.0
13.0,1.0,42.81,16.4,13.2,13.0,16,13.44,0,7620180.0
13.0,1.0,35.04,17.2,8.8,6.0,16,13.44,0,6237120.0
13.0,1.0,44.04,14.0,17.9,15.0,16,13.44,0,7839120.0
13.0,0.0,27.27,17.6,8.9,13.0,16,13.44,0,5154030.0
13.0,0.0,27.29,17.3,8.9,16.0,16,13.44,0,5266970.0
13.0,0.0,32.78,22.2,9.4,16.0,16,13.44,0,6326540.0
13.0,4.0,83.46,49.4,11.5,6.0,16,13.44,0,11434020.0
13.0,1.0,36.79,14.0,10.9,5.0,16,13.44,0,6548620.0
13.0,2.0,59.59,27.2,16.7,23.0,16,13.44,0,8938500.0
13.0,2.0,63.07,24.5,17.6,18.0,16,13.44,0,9460500.0
13.0,1.0,45.27,14.2,18.3,8.0,16,13.44,0,7876980.0
13.0,1.0,42.81,16.4,13.2,5.0,16,13.44,0,7448940.0
13.0,2.0,66.3,26.3,19.9,21.0,16,13.44,0,9945000.0
13.0,0.0,32.78,22.2,9.4,4.0,16,13.44,0,6064300.0
13.0,0.0,27.27,17.6,8.9,12.0,16,13.44,0,5154030.0
13.0,2.0,64.45,32.6,14.2,20.0,16,13.44,0,9667500.0
13.0,0.0,27.29,17.3,8.9,14.0,16,13.44,0,5157810.0
13.0,1.0,37.37,14.1,11.1,6.0,16,13.44,0,6651860.0
13.0,0.0,27.27,17.6,8.9,20.0,16,13.44,0,5263110.0
13.0,1.0,36.79,14.0,10.9,4.0,16,13.44,0,6548620.0
3.0,2.0,61.6,33.3,11.7,3.0,13,15.44,0,8800000.0
4.0,3.0,70.76,37.9,12.5,11.0,10,11.46,0,16555575.0
4.0,3.0,70.53,37.8,12.5,3.0,10,11.46,0,15934067.0
4.0,1.0,31.14,17.9,9.2,13.0,10,11.46,0,8493310.0
4.0,2.0,45.88,25.3,10.4,15.0,10,11.46,0,11468531.0
4.0,3.0,67.7,36.4,12.2,16.0,10,11.46,0,15808356.0
4.0,3.0,66.72,35.9,12.2,16.0,10,11.46,0,16013066.0
4.0,2.0,44.64,24.7,10.3,3.0,10,11.46,0,10765025.0
4.0,2.0,45.88,25.3,10.4,8.0,10,11.46,0,11245784.0
4.0,2.0,45.88,25.3,10.4,9.0,10,11.46,0,11277579.0
4.0,1.0,31.14,17.9,9.2,9.0,10,11.46,0,8407800.0
4.0,2.0,45.88,25.3,10.4,10.0,10,11.46,0,11309420.0
4.0,2.0,44.95,24.9,10.4,11.0,10,11.46,0,11086692.0
4.0,3.0,71.5,38.3,12.6,12.0,10,11.46,0,15707263.0
4.0,2.0,47.91,26.4,10.6,13.0,10,11.46,0,10966407.0
4.0,3.0,72.05,38.6,12.6,14.0,10,11.46,0,15645945.0
4.0,1.0,33.06,18.8,9.4,14.0,10,11.46,0,8486799.0
4.0,3.0,71.24,38.2,12.5,3.0,10,11.46,0,14924210.0
4.0,3.0,74.3,39.7,12.8,15.0,10,11.46,0,16158318.0
4.0,3.0,100.75,53.1,15.0,16.0,10,11.46,0,20912073.0
4.0,2.0,47.91,26.4,10.6,7.0,10,11.46,0,10765185.0
4.0,3.0,74.3,39.7,12.8,7.0,10,11.46,0,15742238.0
4.0,2.0,47.19,26.0,10.5,8.0,10,11.46,0,10938453.0
4.0,3.0,71.5,38.3,12.6,8.0,10,11.46,0,15507063.0
4.0,1.0,33.06,18.8,9.4,9.0,10,11.46,0,8371089.0
4.0,2.0,48.25,26.5,10.6,2.0,10,11.46,0,10865514.0
4.0,2.0,47.91,26.4,10.6,11.0,10,11.46,0,10899333.0
4.0,2.0,46.42,25.6,10.5,11.0,10,11.46,0,10857452.0
4.0,1.0,33.06,18.8,9.4,11.0,10,11.46,0,8417373.0
4.0,3.0,74.3,39.7,12.8,11.0,10,11.46,0,15950278.0
13.0,0.0,27.29,17.3,8.9,14.0,16,13.44,0,5157810.0
13.0,1.0,44.45,13.9,18.0,8.0,16,13.44,0,7956550.0
13.0,1.0,37.4,14.1,11.3,13.0,16,13.44,0,6919000.0
13.0,1.0,37.4,14.1,11.3,14.0,16,13.44,0,6732000.0
13.0,0.0,27.29,17.3,8.9,16.0,16,13.44,0,5403420.0
13.0,1.0,44.43,13.9,18.2,8.0,16,13.44,0,7952970.0
13.0,0.0,27.27,17.6,8.9,18.0,16,13.44,0,5399460.0
13.0,2.0,55.72,30.9,9.0,18.0,16,13.44,0,8692320.0
13.0,2.0,61.51,28.2,16.4,19.0,16,13.44,0,9226500.0
13.0,1.0,37.37,14.1,11.1,19.0,16,13.44,0,6876080.0
13.0,0.0,28.48,18.4,9.0,20.0,16,13.44,0,5639040.0
13.0,1.0,35.02,17.6,8.8,22.0,16,13.44,0,6443680.0
13.0,2.0,63.07,24.5,17.6,23.0,16,13.44,0,9460500.0
13.0,1.0,44.79,17.5,11.7,7.0,16,13.44,0,8017410.0
13.0,0.0,28.49,18.2,9.0,9.0,16,13.44,0,5270650.0
13.0,1.0,36.79,14.0,10.9,15.0,16,13.44,0,6806150.0
13.0,4.0,83.46,49.4,11.5,3.0,16,13.44,0,11434020.0
13.0,1.0,40.16,16.4,10.0,7.0,16,13.44,0,7349280.0
13.0,1.0,40.16,16.4,10.0,14.0,16,13.44,0,7429600.0
13.0,0.0,32.78,22.2,9.4,15.0,16,13.44,0,6359320.0
13.0,1.0,34.7,17.4,8.8,12.0,16,13.44,0,6246000.0
13.0,2.0,64.45,32.6,14.2,17.0,16,13.44,0,9989750.0
13.0,3.0,70.95,43.0,10.2,18.0,16,13.44,0,10003950.0
13.0,2.0,66.3,26.3,19.9,20.0,16,13.44,0,10276500.0
13.0,3.0,70.95,43.0,10.2,24.0,16,13.44,0,10003950.0
13.0,1.0,44.79,17.5,11.7,2.0,16,13.44,0,8017410.0
13.0,0.0,28.49,18.2,9.0,6.0,16,13.44,0,5270650.0
13.0,1.0,42.81,16.4,13.2,10.0,16,13.44,0,7662990.0
13.0,1.0,42.81,16.4,13.2,11.0,16,13.44,0,7834230.0
13.0,1.0,37.4,14.1,11.3,3.0,16,13.44,0,6844200.0
13.0,1.0,39.39,11.8,16.1,3.0,16,13.44,0,7208370.0
13.0,3.0,71.27,42.9,10.2,16.0,16,13.44,0,10049070.0
13.0,0.0,28.49,18.2,9.0,4.0,16,13.44,0,5270650.0
13.0,1.0,40.16,16.4,10.0,11.0,16,13.44,0,7429600.0
13.0,0.0,26.95,17.5,8.9,18.0,16,13.44,0,5201350.0
13.0,1.0,35.14,17.2,8.8,2.0,16,13.44,0,6430620.0
13.0,1.0,44.04,14.0,17.9,12.0,16,13.44,0,7839120.0
13.0,1.0,42.81,16.4,13.2,12.0,16,13.44,0,7620180.0
13.0,1.0,42.81,16.4,13.2,14.0,16,13.44,0,7834230.0
13.0,1.0,35.14,17.2,8.8,11.0,16,13.44,0,6325200.0
13.0,1.0,39.39,11.8,16.1,16.0,16,13.44,0,7444710.0
13.0,1.0,44.43,13.9,18.2,13.0,16,13.44,0,7908540.0
13.0,0.0,27.01,17.1,8.9,8.0,16,13.44,0,4996850.0
13.0,1.0,42.81,16.4,13.2,12.0,16,13.44,0,7834230.0
13.0,1.0,42.16,15.6,17.1,13.0,16,13.44,0,7504480.0
13.0,2.0,64.45,32.6,14.2,21.0,16,13.44,0,9989750.0
13.0,1.0,44.79,17.5,11.7,4.0,16,13.44,0,8017410.0
13.0,1.0,36.79,14.0,10.9,16.0,16,13.44,0,6953310.0
13.0,0.0,27.01,17.1,8.9,16.0,16,13.44,0,5347980.0
13.0,1.0,34.7,17.4,8.8,3.0,16,13.44,0,6176600.0
13.0,2.0,55.72,30.9,9.0,25.0,16,13.44,0,8692320.0
13.0,1.0,45.27,14.2,18.3,5.0,16,13.44,0,8103330.0
13.0,2.0,64.45,32.6,14.2,15.0,16,13.44,0,9796400.0
13.0,1.0,44.79,17.5,11.7,10.0,16,13.44,0,8017410.0
13.0,1.0,36.79,14.0,10.9,14.0,16,13.44,0,6806150.0
3.0,2.0,42.0,28.0,9.0,14.0,20,17.63,0,13800000.0
6.0,3.0,67.41,36.2,12.2,2.0,10,11.46,0,16446691.0
6.0,3.0,65.73,35.4,12.1,2.0,10,11.46,0,16030363.0
2.0,2.0,59.4,37.7,15.4,24.0,15,17.35,0,19200000.0
4.0,0.0,20.0,10.0,5.0,9.0,16,13.44,0,6400000.0
5.0,0.0,24.2,14.4,8.6,5.0,14,13.73,0,4300000.0
5.0,1.0,33.6,11.5,10.7,13.0,9,11.24,0,8650000.0
20.0,2.0,54.1,20.6,21.4,23.0,16,13.44,0,11200000.0
18.0,2.0,81.2,43.7,10.0,33.0,22,19.4,0,11368000.0
18.0,2.0,80.2,43.6,10.0,9.0,22,19.4,0,12162330.0
4.0,1.0,38.6,33.3,9.8,13.0,13,15.44,0,7170000.0
3.0,2.0,58.0,32.0,11.0,16.0,13,15.44,0,10200000.0
15.0,3.0,91.8,42.6,22.9,10.0,15,17.35,0,19810440.0
15.0,0.0,31.9,14.9,5.9,1.0,15,17.35,0,9407310.0
15.0,3.0,92.5,42.7,23.0,2.0,15,17.35,0,19610000.0
15.0,2.0,56.0,22.1,19.6,1.0,15,17.35,0,13266400.0
4.0,2.0,57.2,22.9,20.3,1.0,15,17.35,0,13739440.0
5.0,0.0,21.5,10.2,5.6,13.0,16,13.44,0,5811450.0
5.0,1.0,35.6,10.1,17.0,4.0,16,13.44,0,8042040.0
5.0,2.0,54.3,23.5,19.4,6.0,16,13.44,0,10414740.0
15.0,1.0,40.72,12.6,14.8,3.0,15,14.15,0,8150000.0
4.0,2.0,56.1,22.9,20.3,1.0,15,17.35,0,13435950.0
5.0,1.0,35.6,10.1,17.0,4.0,16,13.44,0,8141720.0
5.0,1.0,32.0,9.1,15.9,15.0,16,13.44,0,7878400.0
7.0,1.0,41.2,13.2,18.8,7.0,16,13.44,0,9750560.0
2.0,0.0,19.5,9.3,5.1,4.0,20,17.63,0,6700000.0
5.0,2.0,45.0,7.0,7.0,19.0,14,13.73,0,12500000.0
5.0,3.0,71.7,36.5,20.8,4.0,16,13.44,0,13493940.0
5.0,0.0,23.2,11.0,6.0,10.0,16,13.44,0,6407840.0
5.0,2.0,45.0,24.9,7.0,12.0,14,13.73,0,12500000.0
5.0,1.0,35.7,10.0,17.0,20.0,9,11.24,0,8700000.0
20.0,3.0,105.98,61.1,12.0,5.0,13,15.44,0,17934000.0
2.0,2.0,59.4,37.7,15.4,24.0,15,17.35,0,16500000.0
5.0,1.0,33.9,15.6,10.5,10.0,16,13.44,0,7552920.0
15.0,1.0,33.6,11.5,10.7,13.0,15,17.35,0,10251360.0
2.0,2.0,36.0,22.0,8.0,16.0,20,17.63,0,10500000.0
5.0,4.0,106.6,66.1,16.4,16.0,20,17.63,0,25700000.0
3.0,1.0,40.21,18.3,10.0,13.0,13,15.44,0,8000000.0
20.0,1.0,36.0,20.3,9.6,11.0,16,13.44,0,9500000.0
5.0,1.0,35.6,10.1,17.0,7.0,16,13.44,0,8109680.0
13.0,1.0,45.27,14.2,18.3,18.0,16,13.44,0,8465490.0
13.0,1.0,42.81,16.4,13.2,9.0,16,13.44,0,7662990.0
13.0,1.0,39.39,11.8,16.1,3.0,16,13.44,0,7208370.0
13.0,2.0,64.45,32.6,14.2,18.0,16,13.44,0,9989750.0
13.0,1.0,44.45,13.9,18.0,11.0,16,13.44,0,8134350.0
13.0,1.0,37.4,14.1,11.3,13.0,16,13.44,0,6919000.0
13.0,0.0,28.5,18.3,9.0,14.0,16,13.44,0,5529000.0
13.0,1.0,44.45,13.9,18.0,15.0,16,13.44,0,8134350.0
13.0,1.0,35.04,17.2,8.8,16.0,16,13.44,0,6622560.0
13.0,1.0,44.43,13.9,18.2,3.0,16,13.44,0,7952970.0
13.0,1.0,44.43,13.9,18.2,4.0,16,13.44,0,7952970.0
13.0,1.0,44.43,13.9,18.2,10.0,16,13.44,0,7952970.0
13.0,0.0,27.27,17.6,8.9,14.0,16,13.44,0,5290380.0
13.0,1.0,44.43,13.9,18.2,16.0,16,13.44,0,8308410.0
13.0,0.0,28.48,18.4,9.0,17.0,16,13.44,0,5639040.0
13.0,0.0,27.27,17.6,8.9,17.0,16,13.44,0,5399460.0
13.0,1.0,44.43,13.9,18.2,19.0,16,13.44,0,8308410.0
13.0,2.0,61.51,28.2,16.4,21.0,16,13.44,0,9534050.0
13.0,1.0,37.37,14.1,11.1,23.0,16,13.44,0,7062930.0
13.0,1.0,44.43,13.9,18.2,24.0,16,13.44,0,8308410.0
13.0,1.0,44.79,17.5,11.7,2.0,16,13.44,0,8017410.0
13.0,1.0,44.04,14.0,17.9,3.0,16,13.44,0,7883160.0
13.0,1.0,42.81,16.4,13.2,3.0,16,13.44,0,7662990.0
13.0,1.0,44.79,17.5,11.7,6.0,16,13.44,0,8017410.0
13.0,1.0,44.79,17.5,11.7,9.0,16,13.44,0,8017410.0
13.0,1.0,42.81,16.4,13.2,9.0,16,13.44,0,7662990.0
13.0,1.0,44.04,14.0,17.9,11.0,16,13.44,0,8059320.0
13.0,0.0,28.49,18.2,9.0,14.0,16,13.44,0,5527060.0
13.0,0.0,32.78,22.2,9.4,4.0,16,13.44,0,6228200.0
13.0,1.0,40.16,16.4,10.0,4.0,16,13.44,0,7349280.0
13.0,0.0,32.78,22.2,9.4,7.0,16,13.44,0,6228200.0
13.0,1.0,40.16,16.4,10.0,10.0,16,13.44,0,7349280.0
13.0,1.0,40.16,16.4,10.0,14.0,16,13.44,0,7429600.0
13.0,1.0,45.27,14.2,18.3,2.0,16,13.44,0,8103330.0
13.0,1.0,45.27,14.2,18.3,3.0,16,13.44,0,8103330.0
13.0,1.0,45.27,14.2,18.3,11.0,16,13.44,0,8284410.0
13.0,1.0,45.27,14.2,18.3,16.0,16,13.44,0,8465490.0
13.0,0.0,26.95,17.5,8.9,25.0,16,13.44,0,5336100.0
13.0,1.0,45.27,14.2,18.3,25.0,16,13.44,0,8465490.0
13.0,1.0,44.79,17.5,11.7,3.0,16,13.44,0,8017410.0
13.0,1.0,44.04,14.0,17.9,4.0,16,13.44,0,7883160.0
13.0,1.0,44.04,14.0,17.9,5.0,16,13.44,0,7883160.0
13.0,1.0,42.81,16.4,13.2,5.0,16,13.44,0,7662990.0
13.0,1.0,44.04,14.0,17.9,13.0,16,13.44,0,8059320.0
13.0,1.0,44.04,14.0,17.9,14.0,16,13.44,0,8059320.0
13.0,0.0,28.49,18.2,9.0,14.0,16,13.44,0,5527060.0
2.0,2.0,60.0,28.8,15.9,3.0,15,17.35,0,17200000.0
3.0,2.0,64.92,35.0,12.0,6.0,13,15.44,0,10999000.0
5.0,2.0,42.7,23.7,10.2,8.0,14,13.73,0,13500000.0
18.0,2.0,81.2,43.7,10.4,33.0,22,19.4,0,11368000.0
18.0,2.0,81.6,44.1,10.3,30.0,22,19.4,0,11832000.0
18.0,2.0,81.6,44.1,10.4,32.0,22,19.4,0,13182480.0
18.0,2.0,80.9,44.0,10.2,11.0,22,19.4,0,12341295.0
18.0,2.0,81.2,43.8,10.3,12.0,22,19.4,0,12423600.0
18.0,2.0,81.6,44.0,10.7,19.0,22,19.4,0,12741840.0
18.0,2.0,81.3,43.9,10.6,20.0,22,19.4,0,12731580.0
18.0,2.0,86.7,41.5,11.6,10.0,22,19.4,0,12571500.0
18.0,2.0,84.9,40.9,11.5,9.0,22,19.4,0,12875085.0
18.0,2.0,79.7,43.4,10.0,4.0,22,19.4,0,11907180.0
18.0,2.0,75.7,30.1,11.3,35.0,22,19.4,0,12331530.0
18.0,2.0,75.1,39.5,10.7,10.0,22,19.4,0,11422710.0
18.0,2.0,75.9,30.3,10.5,2.0,22,19.4,0,11271150.0
18.0,2.0,85.1,41.0,11.4,3.0,22,19.4,0,12675645.0
18.0,2.0,76.1,30.8,10.8,30.0,22,19.4,0,12225465.0
4.0,1.0,37.7,11.0,18.1,14.0,15,17.35,0,12203490.0
4.0,1.0,33.77,27.1,9.4,8.0,13,15.44,0,7500000.0
5.0,2.0,61.3,21.9,15.8,18.0,16,13.44,0,11156600.0
13.0,1.0,37.4,14.1,11.3,11.0,16,13.44,0,6919000.0
5.0,2.0,65.0,35.0,12.5,14.0,13,15.44,0,13500000.0
13.0,0.0,28.48,16.5,9.0,13.0,16,13.44,0,5809920.0
13.0,1.0,44.79,24.8,10.3,4.0,16,13.44,0,8599680.0
13.0,1.0,44.04,14.0,17.9,6.0,16,13.44,0,8235480.0
13.0,2.0,62.22,33.6,11.8,16.0,16,13.44,0,10888500.0
13.0,1.0,44.79,24.8,10.3,3.0,16,13.44,0,8599680.0
13.0,1.0,44.45,24.6,10.3,11.0,16,13.44,0,8489950.0
13.0,0.0,28.5,18.3,9.0,2.0,16,13.44,0,5415000.0
13.0,1.0,40.16,22.4,10.0,2.0,16,13.44,0,7750880.0
13.0,1.0,45.27,25.0,10.4,5.0,16,13.44,0,8465490.0
13.0,1.0,44.79,24.8,10.3,13.0,16,13.44,0,8778840.0
13.0,1.0,39.39,11.8,16.1,6.0,16,13.44,0,7208370.0
13.0,1.0,45.27,25.0,10.4,4.0,16,13.44,0,8465490.0
