Price,Apartment type,Metro station,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors
158000000.0,Secondary,Белорусская,12.0,5.0,180.0,77.0,35.0,16.0,24
129000000.0,Secondary,Смоленская,9.0,6.0,336.4,140.0,40.0,4.0,4
169400000.0,Secondary,Улица 1905 года,7.0,4.0,154.0,76.0,45.0,16.0,18
75000000.0,Secondary,Сухаревская,6.0,4.0,114.0,78.0,20.0,2.0,8
95000000.0,Secondary,Студенческая,4.0,4.0,192.2,135.3,24.8,9.0,18
26000000.0,Secondary,Беляево,15.0,4.0,96.0,64.5,14.0,18.0,19
17600000.0,Secondary,Преображенская площадь,11.0,4.0,75.6,49.8,10.6,3.0,6
75000000.0,Secondary,Проспект Мира,12.0,4.0,154.4,95.0,15.1,9.0,10
210000000.0,Secondary,Улица 1905 года,12.0,8.0,185.0,154.5,12.0,34.0,44
88600000.0,Secondary,Белорусская,9.0,4.0,224.4,115.0,25.0,6.0,6
94500000.0,Secondary,Улица 1905 года,12.0,4.0,116.0,73.0,15.0,40.0,44
56000000.0,Secondary,Новаторская,14.0,4.0,126.0,89.4,11.0,19.0,25
65000000.0,Secondary,Проспект Вернадского,9.0,4.0,110.0,70.0,18.0,6.0,22
50000000.0,Secondary,Алексеевская,11.0,4.0,109.0,60.0,30.0,9.0,19
23500000.0,Secondary,Фонвизинская,11.0,4.0,99.0,64.7,10.1,11.0,12
14500000.0,Secondary,Теплый Стан,12.0,4.0,63.2,46.3,6.0,9.0,9
165000000.0,Secondary,Трубная,6.0,4.0,157.0,95.0,18.0,4.0,6
36000000.0,Secondary,Ховрино,5.0,4.0,131.2,72.7,13.4,32.0,40
180000000.0,Secondary,Новокузнецкая,4.0,5.0,200.0,150.0,20.0,7.0,12
99000000.0,Secondary,Достоевская,7.0,5.0,205.0,150.0,20.0,13.0,24
105000000.0,Secondary,Шаболовская,14.0,5.0,228.0,122.0,43.0,5.0,22
62000000.0,Secondary,Смоленская,7.0,5.0,121.0,91.0,15.0,4.0,4
50000000.0,Secondary,Октябрьское поле,10.0,4.0,145.0,80.0,15.0,24.0,28
86000000.0,Secondary,Шелепиха,14.0,4.0,122.0,63.8,16.7,11.0,41
100000000.0,Secondary,Ленинский проспект,13.0,4.0,141.2,73.5,18.3,14.0,22
84999000.0,Secondary,Аэропорт,9.0,4.0,167.0,86.6,20.5,12.0,57
190000000.0,Secondary,Кропоткинская,7.0,5.0,272.0,139.6,29.1,5.0,6
52000000.0,Secondary,Мичуринский проспект,12.0,4.0,107.7,56.6,15.6,15.0,50
110000000.0,Secondary,Академическая,17.0,5.0,356.9,182.6,36.2,23.0,26
25000000.0,Secondary,Окружная,2.0,4.0,95.7,46.0,30.9,2.0,5
55000000.0,Secondary,Павелецкая,19.0,4.0,109.6,42.7,41.1,35.0,47
164995000.0,Secondary,Китай-город,7.0,5.0,304.0,211.0,8.0,3.0,6
14250000.0,Secondary,Пыхтино,37.0,4.0,107.0,56.2,15.5,1.0,4
34999999.0,Secondary,Москва-Товарная,14.0,4.0,75.0,40.1,19.6,9.0,21
20300000.0,Secondary,Покровское,32.0,4.0,97.7,62.1,12.8,17.0,18
75000000.0,Secondary,Чеховская,7.0,5.0,170.0,120.0,20.0,3.0,5
64999000.0,Secondary,Новослободская,10.0,5.0,150.0,120.0,15.0,2.0,6
49900000.0,Secondary,Добрынинская,9.0,4.0,101.0,73.0,8.7,3.0,9
80000000.0,Secondary,Тверская,10.0,4.0,116.0,70.0,20.0,5.0,5
48000000.0,Secondary,Третьяковская,5.0,5.0,120.0,86.0,20.0,2.0,4
125000000.0,Secondary,Арбатская,8.0,5.0,175.0,112.0,20.0,4.0,5
75000000.0,Secondary,Маяковская,3.0,4.0,145.5,100.0,20.0,2.0,8
85000000.0,Secondary,Сретенский бульвар,7.0,4.0,161.0,96.0,15.0,2.0,6
87000000.0,Secondary,Фрунзенская,6.0,4.0,145.2,110.0,20.0,7.0,14
37990000.0,Secondary,Киевская,10.0,4.0,100.0,86.0,9.0,3.0,15
68000000.0,Secondary,Чистые пруды,8.0,5.0,136.0,100.0,20.0,2.0,6
59999000.0,Secondary,Красные ворота,9.0,4.0,111.5,67.9,20.0,5.0,5
146000000.0,Secondary,Кропоткинская,4.0,4.0,155.0,120.0,20.0,6.0,7
287057125.0,Secondary,Арбатская,9.0,4.0,161.6,120.0,30.0,2.0,8
256380750.0,Secondary,Тверская,12.0,4.0,170.8,130.0,30.0,5.0,12
54500000.0,Secondary,Новокузнецкая,11.0,4.0,120.0,82.0,14.0,4.0,6
59000000.0,Secondary,Шаболовская,14.0,4.0,140.0,100.0,20.0,27.0,22
31900000.0,Secondary,Отрадное,23.0,4.0,94.0,52.0,22.0,2.0,14
37000000.0,Secondary,Водный стадион,12.0,4.0,84.5,72.8,13.6,24.0,36
350000000.0,Secondary,Кропоткинская,7.0,6.0,315.0,161.4,32.7,5.0,5
125000000.0,Secondary,Ломоносовский проспект,18.0,5.0,282.0,103.0,31.5,1.0,3
60000000.0,Secondary,Киевская,12.0,4.0,105.0,55.2,9.0,9.0,11
32700000.0,Secondary,Автозаводская,4.0,4.0,97.0,51.2,9.2,7.0,7
108000000.0,Secondary,Тушинская,43.0,5.0,203.0,104.8,30.4,2.0,5
58000000.0,Secondary,ЦСКА,5.0,5.0,149.0,90.6,19.9,32.0,32
34990000.0,Secondary,Стахановская,4.0,4.0,90.0,42.0,24.0,5.0,23
22200000.0,Secondary,Прокшино,13.0,4.0,87.3,54.9,9.2,3.0,18
129000000.0,Secondary,Смоленская,9.0,7.0,336.4,140.0,40.0,4.0,4
57500000.0,Secondary,Аминьевская,14.0,4.0,137.0,88.9,19.2,8.0,42
25500000.0,Secondary,Озёрная,15.0,4.0,100.4,65.0,10.0,11.0,22
154500000.0,Secondary,Арбатская,5.0,4.0,131.0,87.0,16.0,6.0,7
35500000.0,Secondary,Нагатинская,19.0,5.0,134.0,85.0,10.0,6.0,8
29500000.0,Secondary,Боровское шоссе,5.0,5.0,126.0,76.0,13.5,12.0,17
69000000.0,Secondary,Фили,26.0,4.0,140.0,60.0,30.0,5.0,28
105000000.0,Secondary,Маяковская,5.0,4.0,126.0,65.8,17.1,12.0,13
42000000.0,Secondary,Раменки,15.0,4.0,135.6,70.7,17.9,2.0,12
320000000.0,Secondary,Новослободская,8.0,8.0,300.0,153.8,31.5,6.0,13
180000000.0,Secondary,Кропоткинская,4.0,6.0,330.0,169.0,33.9,7.0,7
311384000.0,Secondary,Фрунзенская,7.0,4.0,251.0,129.0,27.4,3.0,14
49900000.0,Secondary,Шелепиха,13.0,4.0,96.4,78.4,14.0,5.0,37
89900000.0,Secondary,Крестьянская застава,10.0,5.0,156.5,106.5,13.1,3.0,9
59999000.0,Secondary,Красные ворота,9.0,4.0,111.5,58.5,9.0,5.0,5
43400000.0,Secondary,Кунцевская,6.0,4.0,128.0,82.3,16.0,9.0,22
58995152.0,Secondary,Панфиловская,5.0,4.0,165.4,98.7,12.9,6.0,11
60109153.0,Secondary,Панфиловская,5.0,4.0,167.1,86.6,7.7,7.0,11
35150000.0,Secondary,Багратионовская,7.0,4.0,99.6,71.5,11.7,14.0,22
99500000.0,Secondary,Третьяковская,3.0,4.0,147.7,76.8,18.9,5.0,5
60945549.0,Secondary,Панфиловская,5.0,4.0,167.0,86.6,7.7,8.0,11
75000000.0,Secondary,Шелепиха,15.0,4.0,152.0,115.0,25.0,33.0,36
48000000.0,Secondary,Новые Черемушки,12.0,5.0,111.8,77.0,14.0,5.0,17
110850570.0,Secondary,Панфиловская,6.0,5.0,291.5,149.5,20.0,17.0,18
128586988.0,Secondary,Панфиловская,6.0,4.0,338.0,173.0,20.0,17.0,18
111132502.0,Secondary,Панфиловская,6.0,6.0,279.0,143.2,15.0,17.0,18
68968133.0,Secondary,Панфиловская,6.0,4.0,97.6,62.5,6.7,17.0,18
13900000.0,Secondary,Депо,9.0,4.0,64.0,41.0,6.0,8.0,9
74000000.0,Secondary,Мичуринский проспект,12.0,4.0,134.0,85.0,25.0,45.0,50
28000000.0,Secondary,Спортивная,28.0,4.0,80.0,56.5,6.0,1.0,9
22990000.0,Secondary,Коммунарка,21.0,4.0,105.8,57.5,14.0,5.0,15
85000000.0,Secondary,Серпуховская,10.0,4.0,112.0,80.0,18.0,8.0,14
89500000.0,Secondary,Сокол,2.0,5.0,189.9,134.5,20.0,17.0,18
135000000.0,Secondary,Динамо,11.0,5.0,170.9,112.2,8.3,6.0,25
129000000.0,Secondary,Новаторская,18.0,4.0,176.0,120.0,50.0,24.0,48
65500000.0,Secondary,Цветной бульвар,5.0,4.0,117.0,67.0,20.0,5.0,9
23300000.0,Secondary,Царицыно,10.0,4.0,73.7,51.0,8.4,1.0,12
105792714.0,Secondary,Минская,29.0,4.0,151.0,84.6,18.0,11.0,53
42000000.0,Secondary,Чеховская,2.0,4.0,100.0,67.0,18.8,3.0,6
95197107.0,Secondary,Панфиловская,6.0,4.0,270.0,98.1,34.4,15.0,18
48990000.0,Secondary,Давыдково,21.0,4.0,219.0,99.0,30.0,25.0,25
44300000.0,Secondary,Дмитровская,14.0,4.0,87.0,72.0,12.0,34.0,49
21500000.0,Secondary,Прокшино,23.0,4.0,108.0,66.6,14.0,5.0,17
17000000.0,Secondary,Народное Ополчение,6.0,4.0,63.0,46.4,5.9,3.0,9
28999000.0,Secondary,Говорово,15.0,5.0,113.0,76.0,13.5,3.0,17
210000000.0,Secondary,Ломоносовский проспект,19.0,5.0,510.0,260.0,20.0,14.0,16
300000000.0,Secondary,Щукинская,14.0,5.0,424.0,229.0,41.7,35.0,35
280500000.0,Secondary,Полянка,6.0,4.0,165.0,85.6,16.0,2.0,6
321114750.0,Secondary,Кропоткинская,10.0,5.0,301.0,154.3,31.5,2.0,5
48000000.0,Secondary,Гражданская,11.0,4.0,126.6,62.0,14.0,16.0,34
36300000.0,Secondary,Крылатское,2.0,4.0,120.0,72.0,9.5,14.0,17
48000000.0,Secondary,Автозаводская,5.0,5.0,162.0,102.2,11.1,6.0,17
39000000.0,Secondary,Рабочий Посёлок,20.0,4.0,130.0,67.9,17.4,23.0,28
36000000.0,Secondary,Рабочий Посёлок,15.0,4.0,124.0,70.0,19.0,17.0,25
31200000.0,Secondary,Парк Победы,6.0,4.0,93.2,67.0,7.0,1.0,8
38900000.0,Secondary,Новослободская,5.0,4.0,101.0,53.2,19.0,4.0,6
185000000.0,Secondary,Тверская,12.0,4.0,141.1,73.5,18.3,2.0,7
55000000.0,Secondary,Нагатинская,15.0,5.0,174.2,93.2,27.2,17.0,33
632362250.0,Secondary,Смоленская,10.0,6.0,461.6,235.5,15.0,5.0,9
24500000.0,Secondary,Бунинская Аллея,7.0,4.0,96.0,63.9,10.1,4.0,9
44500000.0,Secondary,Авиамоторная,4.0,4.0,124.0,72.0,13.0,7.0,17
1422120000.0,Secondary,Боровицкая,14.0,5.0,508.0,225.0,25.0,4.0,4
24100000.0,Secondary,Царицыно,25.0,4.0,113.7,66.7,12.6,4.0,11
43000000.0,Secondary,Сходненская,19.0,4.0,116.0,52.0,30.0,14.0,22
180000000.0,Secondary,Фрунзенская,9.0,4.0,187.0,100.0,25.0,7.0,14
25900000.0,Secondary,Балтийская,6.0,4.0,89.8,62.4,11.0,2.0,8
16950000.0,Secondary,Люблино,5.0,4.0,63.9,34.4,11.9,6.0,9
74000000.0,Secondary,Китай-город,2.0,4.0,127.3,86.0,11.7,6.0,8
61000000.0,Secondary,Шаболовская,8.0,4.0,117.0,62.5,15.0,16.0,20
29990000.0,Secondary,Медведково,16.0,4.0,121.0,63.3,16.7,7.0,18
27900000.0,Secondary,Электрозаводская,5.0,4.0,91.0,58.6,10.0,5.0,11
34500000.0,Secondary,Хорошево,12.0,4.0,92.6,48.9,14.3,10.0,21
26950000.0,Secondary,Кузьминки,17.0,4.0,107.0,64.0,11.0,21.0,23
99000000.0,Secondary,Чкаловская,8.0,4.0,133.0,112.0,22.0,7.0,7
41950000.0,Secondary,Фили,5.0,4.0,102.4,60.0,23.0,18.0,31
27500000.0,Secondary,Курская,4.0,4.0,81.0,59.7,7.6,8.0,9
29500000.0,Secondary,Улица Старокачаловская,14.0,5.0,115.0,81.0,10.0,13.0,17
125000000.0,Secondary,Арбатская,8.0,5.0,170.0,88.1,20.7,4.0,5
183304400.0,Secondary,Красные ворота,10.0,4.0,102.1,53.8,15.1,15.0,19
172900000.0,Secondary,Лужники,14.0,4.0,172.9,60.0,15.0,11.0,16
30500000.0,Secondary,ЗИЛ,15.0,4.0,73.1,66.0,12.7,6.0,16
28000000.0,Secondary,Улица Старокачаловская,11.0,5.0,111.2,68.0,11.0,13.0,16
64500000.0,Secondary,Электрозаводская,9.0,4.0,130.0,80.0,25.0,5.0,5
22000000.0,Secondary,Прокшино,13.0,4.0,83.0,49.1,15.8,9.0,18
76000000.0,Secondary,Таганская,5.0,5.0,158.9,120.0,22.0,4.0,12
50000000.0,Secondary,Бауманская,1.0,4.0,132.0,94.4,13.5,4.0,6
48500000.0,Secondary,Динамо,8.0,4.0,104.4,50.0,30.0,17.0,21
211600000.0,Secondary,Проспект Мира,7.0,8.0,282.5,190.0,18.7,12.0,14
24000000.0,Secondary,Отрадное,23.0,4.0,102.0,64.0,14.0,20.0,22
78000000.0,Secondary,Кунцевская,7.0,5.0,360.0,218.0,20.0,6.0,5
13100000.0,Secondary,Алтуфьево,12.0,4.0,65.0,35.0,5.0,7.0,9
27000000.0,Secondary,Окружная,10.0,4.0,109.5,76.3,8.7,6.0,8
65000000.0,Secondary,Новаторская,14.0,5.0,205.0,109.0,22.6,4.0,22
18990000.0,Secondary,Физтех,20.0,4.0,76.0,55.0,12.0,1.0,12
24500000.0,Secondary,Печатники,14.0,4.0,99.0,61.1,9.6,4.0,5
42000000.0,Secondary,Гражданская,10.0,4.0,129.0,97.0,12.0,8.0,9
41800000.0,Secondary,Шелепиха,13.0,4.0,117.0,61.3,25.9,18.0,53
34000000.0,Secondary,Академическая,12.0,4.0,102.0,61.0,10.0,8.0,12
15800000.0,Secondary,Косино,15.0,4.0,74.3,51.6,9.5,1.0,12
50000000.0,Secondary,Новослободская,8.0,4.0,297.0,91.7,19.0,1.0,3
17500000.0,Secondary,Бибирево,16.0,4.0,65.0,45.0,6.0,7.0,9
27000000.0,Secondary,Отрадное,27.0,4.0,114.0,75.0,13.0,17.0,17
60000000.0,Secondary,Марьина Роща,9.0,4.0,125.5,40.3,61.6,3.0,10
70000000.0,Secondary,Петровский парк,13.0,5.0,167.4,86.8,20.5,14.0,14
36000000.0,Secondary,Новогиреево,6.0,4.0,120.9,66.1,13.1,13.0,16
20000000.0,Secondary,Строгино,19.0,4.0,81.1,57.0,7.0,12.0,12
433018381.0,Secondary,Смоленская,13.0,4.0,275.0,150.0,20.0,11.0,13
63000000.0,Secondary,Аминьевская,11.0,4.0,143.0,86.1,19.7,16.0,25
55000000.0,Secondary,Фили,9.0,4.0,123.0,64.3,12.0,4.0,20
37950000.0,Secondary,Бескудниково,16.0,5.0,147.0,76.5,18.8,3.0,13
169400000.0,Secondary,Улица 1905 года,11.0,4.0,154.0,80.0,45.0,16.0,21
22000000.0,Secondary,Улица 1905 года,14.0,4.0,89.0,54.0,9.0,1.0,5
40500000.0,Secondary,Спартак,13.0,4.0,120.0,63.2,21.4,14.0,24
55000000.0,Secondary,Раменки,11.0,4.0,117.4,61.5,15.0,2.0,22
59395000.0,Secondary,ЗИЛ,12.0,4.0,113.9,59.7,16.1,38.0,40
49800000.0,Secondary,Новаторская,14.0,4.0,106.0,72.0,12.0,5.0,20
59395000.0,Secondary,ЗИЛ,12.0,4.0,114.6,60.1,16.1,33.0,40
59499000.0,Secondary,ЗИЛ,12.0,4.0,114.6,60.1,16.1,35.0,40
59603000.0,Secondary,ЗИЛ,12.0,4.0,114.6,60.1,16.1,36.0,40
68647000.0,Secondary,ЗИЛ,12.0,4.0,129.3,67.5,17.3,27.0,40
69039000.0,Secondary,ЗИЛ,12.0,4.0,129.3,67.5,17.3,30.0,40
69235000.0,Secondary,ЗИЛ,12.0,4.0,129.3,67.5,17.3,32.0,40
69561000.0,Secondary,ЗИЛ,12.0,4.0,129.3,67.5,17.3,35.0,40
69561000.0,Secondary,ЗИЛ,12.0,4.0,129.3,67.5,17.3,36.0,40
58459000.0,Secondary,ЗИЛ,12.0,4.0,114.5,60.0,16.1,25.0,40
58717000.0,Secondary,ЗИЛ,12.0,4.0,114.7,60.1,16.1,27.0,40
58770000.0,Secondary,ЗИЛ,12.0,4.0,114.6,60.1,16.1,28.0,40
58813000.0,Secondary,ЗИЛ,12.0,4.0,115.4,60.5,16.2,24.0,40
58875000.0,Secondary,ЗИЛ,12.0,4.0,114.5,60.0,16.1,30.0,40
58977000.0,Secondary,ЗИЛ,12.0,4.0,114.8,60.2,16.1,29.0,40
59032000.0,Secondary,ЗИЛ,12.0,4.0,114.4,60.0,16.1,32.0,40
59135000.0,Secondary,ЗИЛ,12.0,4.0,114.5,60.0,16.1,31.0,40
59291000.0,Secondary,ЗИЛ,12.0,4.0,114.6,60.1,16.1,34.0,40
56085000.0,Secondary,ЗИЛ,21.0,4.0,115.0,60.3,16.2,3.0,15
53489000.0,Secondary,ЗИЛ,18.0,4.0,121.3,63.5,16.7,3.0,16
54407000.0,Secondary,ЗИЛ,18.0,4.0,121.3,63.5,16.7,6.0,16
74740000.0,Secondary,ЗИЛ,22.0,5.0,138.4,72.1,18.1,3.0,15
75425000.0,Secondary,ЗИЛ,22.0,5.0,138.4,72.1,18.1,4.0,15
75774000.0,Secondary,ЗИЛ,22.0,5.0,138.4,72.1,18.1,5.0,15
76109000.0,Secondary,ЗИЛ,22.0,5.0,138.4,72.1,18.1,6.0,15
76459000.0,Secondary,ЗИЛ,22.0,5.0,138.4,72.1,18.1,7.0,15
76794000.0,Secondary,ЗИЛ,22.0,5.0,138.4,72.1,18.1,8.0,15
77143000.0,Secondary,ЗИЛ,22.0,5.0,138.4,72.1,18.1,9.0,15
80972000.0,Secondary,ЗИЛ,22.0,5.0,137.9,71.8,18.0,12.0,15
48918000.0,Secondary,ЗИЛ,17.0,4.0,109.1,57.3,15.7,4.0,11
48429000.0,Secondary,ЗИЛ,18.0,4.0,101.8,53.6,15.1,3.0,16
48707000.0,Secondary,ЗИЛ,18.0,4.0,101.7,53.5,15.1,4.0,16
48935000.0,Secondary,ЗИЛ,18.0,4.0,101.8,53.6,15.1,5.0,16
49756000.0,Secondary,ЗИЛ,18.0,4.0,102.1,53.8,15.1,7.0,16
52000000.0,Secondary,Кунцевская,8.0,5.0,143.7,74.0,28.4,27.0,29
38000000.0,Secondary,Крылатское,15.0,4.0,112.0,63.7,12.0,15.0,17
28800000.0,Secondary,Верхние Лихоборы,6.0,5.0,111.5,67.4,14.0,13.0,16
35000000.0,Secondary,Трубная,7.0,4.0,77.2,42.3,10.0,5.0,5
140000000.0,Secondary,Минская,29.0,4.0,165.0,85.6,18.0,40.0,53
16150000.0,Secondary,Новоясеневская,9.0,4.0,63.1,42.8,5.0,5.0,9
52500000.0,Secondary,Кутузовская,8.0,4.0,130.5,78.1,12.0,3.0,9
30000000.0,Secondary,Беговая,10.0,4.0,73.9,53.2,6.8,1.0,10
25000000.0,Secondary,Алтуфьево,8.0,4.0,96.0,62.9,10.0,8.0,22
30500000.0,Secondary,Аэропорт,15.0,4.0,78.0,55.0,8.0,3.0,6
18000000.0,Secondary,Люблино,14.0,4.0,95.0,89.0,6.0,1.0,5
63000000.0,Secondary,Чеховская,2.0,4.0,110.0,57.7,33.0,3.0,7
205040000.0,Secondary,Минская,10.0,5.0,232.0,170.0,25.0,4.0,7
57300000.0,Secondary,Мичуринский проспект,12.0,4.0,108.9,49.7,31.4,28.0,50
215000000.0,Secondary,Смоленская,7.0,4.0,196.0,101.2,22.9,11.0,16
30499000.0,Secondary,Люблино,18.0,4.0,86.0,45.6,20.0,3.0,17
400000000.0,Secondary,Арбатская,7.0,5.0,192.7,99.6,22.6,6.0,8
70000000.0,Secondary,Тульская,27.0,4.0,184.5,132.0,21.0,8.0,8
373660800.0,Secondary,Фрунзенская,6.0,4.0,135.0,70.4,20.0,7.0,14
29500000.0,Secondary,Шаболовская,9.0,4.0,84.2,60.5,7.1,2.0,5
49900000.0,Secondary,Менделеевская,2.0,4.0,151.0,77.0,15.0,4.0,7
75000000.0,Secondary,Динамо,8.0,4.0,125.0,65.3,25.0,6.0,6
41000000.0,Secondary,Аминьевская,5.0,4.0,107.3,57.2,21.1,26.0,42
29000000.0,Secondary,Дмитровская,10.0,4.0,102.0,68.0,15.0,2.0,5
27590000.0,Secondary,Дмитровская,6.0,4.0,101.0,72.0,9.0,3.0,5
99000000.0,Secondary,Раменки,3.0,9.0,319.0,163.4,33.0,17.0,19
22000000.0,Secondary,Братиславская,9.0,4.0,109.0,95.0,12.0,1.0,17
92000000.0,Secondary,Проспект Мира,6.0,5.0,180.0,95.0,21.5,4.0,17
65000000.0,Secondary,Новаторская,4.0,4.0,200.0,110.0,20.0,28.0,30
42000000.0,Secondary,ВДНХ,12.0,4.0,105.0,66.0,9.0,22.0,22
63500000.0,Secondary,Раменки,3.0,5.0,220.0,121.0,18.0,4.0,19
67000000.0,Secondary,Шаболовская,16.0,4.0,151.4,66.0,45.0,26.0,29
17200000.0,Secondary,Рабочий Посёлок,23.0,4.0,74.4,51.3,8.7,1.0,14
54900000.0,Secondary,Бауманская,12.0,5.0,153.2,110.0,14.4,4.0,4
56000000.0,Secondary,Дубровка,10.0,4.0,140.0,73.0,35.0,8.0,30
200000000.0,Secondary,Давыдково,23.0,6.0,385.0,172.0,16.0,1.0,25
361400000.0,Secondary,Смоленская,10.0,9.0,361.4,184.8,36.5,7.0,7
230000000.0,Secondary,Фрунзенская,15.0,4.0,149.0,77.5,19.0,7.0,11
98000000.0,Secondary,Юго-Западная,14.0,5.0,195.8,101.1,22.8,17.0,21
1517997000.0,Secondary,Парк культуры,8.0,6.0,584.1,297.4,55.0,5.0,5
43500000.0,Secondary,Зюзино,12.0,4.0,124.0,64.8,16.9,20.0,23
161280000.0,Secondary,Деловой центр,14.0,5.0,153.6,93.0,17.0,9.0,75
44900000.0,Secondary,Бульвар Рокоссовского,9.0,4.0,120.0,65.1,13.5,4.0,30
65900000.0,Secondary,Белокаменная,24.0,4.0,135.0,68.0,37.0,6.0,19
28000000.0,Secondary,Каширская,3.0,4.0,95.0,75.0,8.0,5.0,6
90000000.0,Secondary,Октябрьское поле,9.0,6.0,317.4,162.6,32.9,26.0,27
60000000.0,Secondary,Рабочий Посёлок,16.0,4.0,149.6,81.5,17.8,6.0,23
49500000.0,Secondary,Алексеевская,11.0,4.0,130.0,75.0,19.0,4.0,4
102000000.0,Secondary,Минская,1.0,5.0,137.0,73.0,12.0,8.0,12
67000000.0,Secondary,Минская,59.0,4.0,115.0,66.0,14.0,10.0,14
41000000.0,Secondary,Студенческая,6.0,4.0,78.6,42.0,23.0,4.0,6
50000000.0,Secondary,Новые Черемушки,15.0,4.0,161.6,70.0,30.0,6.0,15
144950700.0,Secondary,Кунцевская,8.0,4.0,227.0,117.0,14.0,10.0,26
434852100.0,Secondary,Смоленская,13.0,5.0,330.0,178.8,15.9,11.0,13
75000000.0,Secondary,Октябрьское поле,9.0,6.0,226.2,116.5,25.4,3.0,27
364824375.0,Secondary,Фрунзенская,15.0,5.0,250.0,128.5,27.3,2.0,10
230618775.0,Secondary,Фрунзенская,12.0,4.0,181.0,93.6,21.6,3.0,12
84900000.0,Secondary,Минская,1.0,5.0,132.0,68.9,17.6,8.0,14
85600000.0,Secondary,Минская,57.0,5.0,125.2,65.4,17.0,7.0,14
82200000.0,Secondary,Минская,57.0,4.0,129.0,67.4,17.3,7.0,14
148800000.0,Secondary,Савеловская,9.0,4.0,230.0,209.0,9.0,17.0,20
225000000.0,Secondary,Парк культуры,10.0,5.0,331.6,169.8,14.4,8.0,8
109900000.0,Secondary,ЗИЛ,17.0,4.0,130.0,67.9,17.4,15.0,17
315000000.0,Secondary,Парк культуры,7.0,6.0,268.2,137.7,28.8,2.0,8
38000000.0,Secondary,Аминьевская,10.0,4.0,100.0,46.0,19.0,7.0,25
87000000.0,Secondary,Новослободская,3.0,4.0,125.0,65.3,17.0,2.0,8
60500000.0,Secondary,Павелецкая,18.0,4.0,138.0,71.9,18.1,32.0,46
52200000.0,Secondary,Беляево,19.0,4.0,168.6,79.6,66.4,9.0,20
26300000.0,Secondary,Коптево,19.0,4.0,92.0,63.7,10.0,2.0,17
36000000.0,Secondary,Савеловская,12.0,4.0,100.0,65.8,11.6,4.0,7
110000000.0,Secondary,Маяковская,5.0,4.0,140.0,100.0,20.0,10.0,13
22500000.0,Secondary,Автозаводская,9.0,4.0,80.4,57.7,8.7,6.0,8
15000000.0,Secondary,Маяковская,6.0,7.0,37.0,30.0,9.7,10.0,12
271500000.0,Secondary,Фрунзенская,10.0,5.0,209.0,150.0,30.0,16.0,15
17800000.0,Secondary,Автозаводская,6.0,4.0,82.0,70.0,7.9,2.0,5
78000000.0,Secondary,Трубная,7.0,4.0,117.8,84.8,13.9,4.0,6
13900000.0,Secondary,Бескудниково,12.0,4.0,64.7,47.6,6.0,9.0,9
65000000.0,Secondary,Рижская,9.0,5.0,136.0,74.6,19.0,7.0,7
179000000.0,Secondary,Таганская,10.0,4.0,140.0,43.0,40.0,4.0,9
450000000.0,Secondary,Фрунзенская,10.0,8.0,338.4,168.0,34.6,10.0,15
251910000.0,Secondary,Фрунзенская,10.0,4.0,186.6,61.0,22.1,10.0,15
205470000.0,Secondary,Фрунзенская,10.0,4.0,152.2,54.0,19.2,10.0,15
